words,weights
mother,6.808142489980444
big,6.808142489980444
ye,6.808142489980444
distract,6.808142489980444
calm,6.808142489980444
gain,6.808142489980444
count,6.808142489980444
honestli,6.808142489980444
morn,6.808142489980444
display,6.808142489980444
fail,6.808142489980444
alreadi,6.808142489980444
strongest,6.808142489980444
betray,6.808142489980444
andof,6.808142489980444
avoid,6.808142489980444
torn,6.808142489980444
affect,6.808142489980444
yet,6.808142489980444
heaven,6.808142489980444
invis,6.808142489980444
ppl,6.808142489980444
assum,6.808142489980444
weak,6.808142489980444
prioriti,6.808142489980444
hang,6.54777822617962
idol,6.54777822617962
seen,6.54777822617962
harm,6.54777822617962
readi,6.54777822617962
blood,6.54777822617962
bodi,6.54777822617962
alot,6.54777822617962
alright,6.54777822617962
appt,6.54777822617962
haunt,6.54777822617962
inday,6.54777822617962
remind,6.54777822617962
attack,6.54777822617962
ptsd,6.54777822617962
ass,6.54777822617962
apart,6.54777822617962
quiet,6.54777822617962
absolut,6.54777822617962
abus,6.54777822617962
aw,6.54777822617962
relationship,6.54777822617962
word,6.54777822617962
believ,6.54777822617962
whats,6.54777822617962
proud,6.54777822617962
rather,6.54777822617962
pretti,6.54777822617962
threw,6.54777822617962
world,6.54777822617962
cours,6.54777822617962
ya,6.54777822617962
none,6.54777822617962
destruct,6.54777822617962
notic,6.54777822617962
deep,6.54777822617962
stabl,6.54777822617962
suppos,6.54777822617962
war,6.54777822617962
cousin,6.54777822617962
piec,6.54777822617962
soon,6.54777822617962
linger,6.54777822617962
trigger,6.54777822617962
omg,6.54777822617962
stomach,6.54777822617962
tattoo,6.54777822617962
escap,6.54777822617962
might,6.54777822617962
fear,6.54777822617962
face,6.54777822617962
vacat,6.54777822617962
forward,6.54777822617962
fuckin,6.54777822617962
emot,6.54777822617962
uncl,6.54777822617962
visit,6.54777822617962
ugh,6.54777822617962
catch,6.54777822617962
chang,6.54777822617962
worth,6.54777822617962
show,6.54777822617962
watch,6.54777822617962
grandma,6.54777822617962
lie,6.54777822617962
boyfriend,6.54777822617962
wrist,6.54777822617962
physic,6.54777822617962
cancer,6.54777822617962
okaymeno,6.520460417528663
wasnt,6.520460417528663
deepest,6.520460417528663
fool,6.520460417528663
reject,6.520460417528663
enemi,6.520460417528663
reli,6.520460417528663
express,6.520460417528663
normal,6.520460417528663
esteem,6.520460417528663
sound,6.520460417528663
overreact,6.520460417528663
buri,6.520460417528663
scar,6.520460417528663
stab,6.520460417528663
paradox,6.520460417528663
myselfi,6.520460417528663
forev,6.520460417528663
unfollow,6.520460417528663
last,6.520460417528663
thoughtless,6.520460417528663
honesti,6.520460417528663
happii,6.520460417528663
couldv,6.520460417528663
thats,6.520460417528663
wrongi,6.520460417528663
support,6.520460417528663
insecurit,6.520460417528663
doe,6.520460417528663
loyalti,6.520460417528663
toss,6.520460417528663
lesson,6.520460417528663
growingupwithanxieti,6.520460417528663
game,6.520460417528663
disrespect,6.520460417528663
younger,6.520460417528663
easili,6.520460417528663
unintent,6.520460417528663
children,6.520460417528663
underestim,6.520460417528663
suicid,6.520460417528663
attach,6.520460417528663
grab,6.520460417528663
open,6.45389559836648
chest,6.45389559836648
choic,6.45389559836648
closer,6.45389559836648
treasur,6.45389559836648
courag,6.45389559836648
dear,6.45389559836648
death,6.45389559836648
hour,6.45389559836648
soul,6.45389559836648
sorri,6.45389559836648
sleepless,6.45389559836648
start,6.45389559836648
text,6.45389559836648
blade,6.45389559836648
prettier,6.45389559836648
sudden,6.45389559836648
reflect,6.45389559836648
anytim,6.45389559836648
anoth,6.45389559836648
deserv,6.45389559836648
gonna,6.45389559836648
worri,6.45389559836648
mess,6.45389559836648
isol,6.45389559836648
drop,6.45389559836648
eat,6.45389559836648
experienc,6.45389559836648
flow,6.45389559836648
lot,6.45389559836648
irrelev,6.45389559836648
interest,6.45389559836648
yep,6.45389559836648
wake,6.45389559836648
fatter,6.45389559836648
mood,6.45389559836648
doesnt,6.45389559836648
listen,6.45389559836648
higher,6.45389559836648
wonder,6.43372200355424
selflov,6.43372200355424
thrill,6.43372200355424
quickli,6.43372200355424
club,6.43372200355424
realiti,6.43372200355424
uncondit,6.43372200355424
broder,6.43372200355424
desir,6.43372200355424
abt,6.43372200355424
univers,6.43372200355424
silenc,6.43372200355424
account,6.43372200355424
brontez,6.43372200355424
befor,6.43372200355424
becom,6.43372200355424
defens,6.43372200355424
unrequit,6.43372200355424
wound,6.43372200355424
dark,6.43372200355424
anymor,6.43372200355424
wanna,6.43372200355424
retir,6.43372200355424
progress,6.43372200355424
content,6.43372200355424
child,6.43372200355424
boundari,6.43372200355424
trash,6.43372200355424
compar,6.43372200355424
around,6.43372200355424
review,6.43372200355424
warm,6.43372200355424
right,6.43372200355424
week,6.43372200355424
wouldnt,6.43372200355424
bagel,6.43372200355424
cloth,6.43372200355424
bag,6.43372200355424
use,6.43372200355424
rectifi,6.43372200355424
crowd,6.43372200355424
punish,6.43372200355424
yo,6.43372200355424
tuesday,6.43372200355424
pt,6.43372200355424
version,6.43372200355424
youll,6.43372200355424
uncontrol,6.43372200355424
director,6.43372200355424
pain,6.43372200355424
grief,6.43372200355424
group,6.43372200355424
guilti,6.43372200355424
happi,6.43372200355424
headach,6.43372200355424
hello,6.43372200355424
hobbi,6.43372200355424
shhh,6.43372200355424
hurt,6.43372200355424
got,6.43372200355424
sext,6.43372200355424
paperback,6.43372200355424
fake,6.43372200355424
planet,6.43372200355424
father,6.43372200355424
feb,6.43372200355424
flirt,6.43372200355424
forgav,6.43372200355424
friend,6.43372200355424
icu,6.43372200355424
impuls,6.43372200355424
lone,6.43372200355424
lose,6.43372200355424
magazin,6.43372200355424
motion,6.43372200355424
meet,6.43372200355424
memoir,6.43372200355424
milf,6.43372200355424
mom,6.43372200355424
miracl,6.43372200355424
shut,6.43372200355424
isnt,6.43372200355424
includ,6.43372200355424
sort,6.43372200355424
shittier,6.43372200355424
internet,6.43372200355424
nurs,6.43372200355424
slow,6.43372200355424
soft,6.43372200355424
snack,6.43372200355424
taught,6.43372200355424
excerpt,6.43372200355424
team,6.43372200355424
powerpoint,6.43372200355424
selfpromot,6.43372200355424
theres,6.43372200355424
therapi,6.43372200355424
shouldnt,6.297316866214453
whose,6.297316866214453
forgotten,6.297316866214453
loud,6.297316866214453
lifetim,6.297316866214453
everyday,6.297316866214453
plenti,6.297316866214453
mouth,6.297316866214453
cannot,6.297316866214453
enjoy,6.297316866214453
needi,6.297316866214453
tomorrow,6.297316866214453
excus,6.297316866214453
exactli,6.297316866214453
unstabl,6.297316866214453
yesterday,6.297316866214453
hope,6.297316866214453
smarter,6.297316866214453
theyre,6.260096153727839
month,6.260096153727839
flashback,6.260096153727839
aunt,6.260096153727839
far,6.260096153727839
follow,6.260096153727839
hug,6.260096153727839
mind,6.260096153727839
extrem,6.260096153727839
walk,6.260096153727839
made,6.260096153727839
upset,6.260096153727839
cuz,6.260096153727839
shouldve,6.260096153727839
decent,6.260096153727839
thatll,6.260096153727839
let,6.260096153727839
said,6.260096153727839
partner,6.260096153727839
oh,6.260096153727839
push,6.260096153727839
insecur,6.260096153727839
strong,6.166213525914699
trust,6.166213525914699
actual,6.166213525914699
nobodi,6.166213525914699
suffoc,6.166213525914699
control,6.166213525914699
easier,6.166213525914699
call,6.166213525914699
cri,6.166213525914699
cross,6.166213525914699
liter,6.166213525914699
replay,6.166213525914699
citi,6.166213525914699
disappoint,6.166213525914699
done,6.166213525914699
second,6.166213525914699
piti,6.166213525914699
ha,6.166213525914699
talk,6.166213525914699
shatter,6.166213525914699
happygolucki,6.166213525914699
first,6.166213525914699
figur,6.146039931102459
labor,6.146039931102459
without,6.146039931102459
sure,6.146039931102459
mayb,6.146039931102459
chill,6.146039931102459
matter,6.146039931102459
sign,6.146039931102459
existenti,6.146039931102459
would,6.146039931102459
loser,6.146039931102459
poem,6.146039931102459
zoom,6.146039931102459
lets,6.146039931102459
masturb,6.146039931102459
valid,6.146039931102459
spoiler,6.146039931102459
brb,6.146039931102459
horoscop,6.146039931102459
hot,6.146039931102459
inner,6.146039931102459
regist,6.146039931102459
thx,6.146039931102459
stage,6.146039931102459
point,6.146039931102459
event,6.146039931102459
honey,6.146039931102459
real,6.146039931102459
togeth,6.146039931102459
imposs,6.1149953094204985
screw,6.1149953094204985
slap,6.1149953094204985
worthless,6.1149953094204985
new,6.1149953094204985
wipe,6.1149953094204985
year,6.1149953094204985
also,6.1149953094204985
kinda,6.1149953094204985
biggest,6.1149953094204985
halfway,6.1149953094204985
man,6.1149953094204985
sensit,6.1149953094204985
irrit,6.1149953094204985
well,6.1149953094204985
read,6.1149953094204985
tho,6.0369526024136295
tweet,6.0369526024136295
rn,6.0369526024136295
gone,6.0369526024136295
girl,6.0369526024136295
stay,6.0369526024136295
suck,6.0369526024136295
break,6.0369526024136295
birthday,6.0369526024136295
breath,6.0369526024136295
anyth,6.0369526024136295
die,5.9608446295932405
prove,5.9608446295932405
realis,5.9608446295932405
confid,5.9608446295932405
emotionali,5.9608446295932405
may,5.9608446295932405
happiest,5.9608446295932405
live,5.94306997460049
perfect,5.94306997460049
doubt,5.94306997460049
hold,5.94306997460049
huh,5.94306997460049
insomnia,5.94306997460049
endless,5.94306997460049
enter,5.94306997460049
school,5.94306997460049
caus,5.94306997460049
ceil,5.94306997460049
consum,5.94306997460049
help,5.922896379788249
probabl,5.922896379788249
head,5.922896379788249
ever,5.922896379788249
okay,5.922896379788249
born,5.922896379788249
care,5.922896379788249
everi,5.922896379788249
better,5.922896379788249
anyon,5.922896379788249
natur,5.922896379788249
say,5.922896379788249
relax,5.922896379788249
sometim,5.922896379788249
see,5.922896379788249
preorder,5.922896379788249
denial,5.922896379788249
depress,5.922896379788249
kill,5.922896379788249
km,5.854631045619675
miss,5.854631045619675
complet,5.854631045619675
crash,5.854631045619675
anxieti,5.854631045619675
ask,5.854631045619675
tell,5.854631045619675
surgeri,5.854631045619675
sick,5.827313236968718
kind,5.827313236968718
jealou,5.827313236968718
accept,5.827313236968718
randomli,5.827313236968718
left,5.827313236968718
eventu,5.827313236968718
exist,5.827313236968718
stronger,5.827313236968718
veri,5.827313236968718
youv,5.760748417806535
road,5.760748417806535
theyr,5.760748417806535
onli,5.740574822994295
pleas,5.740574822994295
idea,5.740574822994295
five,5.740574822994295
much,5.740574822994295
peac,5.740574822994295
whisper,5.740574822994295
away,5.740574822994295
sad,5.740574822994295
wish,5.740574822994295
come,5.740574822994295
look,5.700480365792417
relaps,5.700480365792417
guy,5.700480365792417
happen,5.700480365792417
someth,5.700480365792417
fine,5.700480365792417
hospit,5.700480365792417
enough,5.700480365792417
session,5.700480365792417
ive,5.606597737979277
pretend,5.606597737979277
blankli,5.604169685654508
even,5.586424143167036
tri,5.586424143167036
except,5.586424143167036
tonight,5.586424143167036
human,5.586424143167036
take,5.586424143167036
everyon,5.586424143167036
ok,5.586424143167036
alon,5.566948973167894
tire,5.566948973167894
aliv,5.508859505850183
sang,5.454347296253507
killer,5.454347296253507
keala,5.454347296253507
jill,5.454347296253507
jack,5.454347296253507
intern,5.454347296253507
insult,5.454347296253507
sibl,5.454347296253507
violet,5.454347296253507
lip,5.454347296253507
victim,5.454347296253507
leaven,5.454347296253507
la,5.454347296253507
settl,5.454347296253507
insan,5.454347296253507
grade,5.454347296253507
give,5.454347296253507
ocean,5.454347296253507
happiand,5.454347296253507
hip,5.454347296253507
whisperim,5.454347296253507
happiso,5.454347296253507
hayd,5.454347296253507
valentinesday,5.454347296253507
onel,5.454347296253507
survivand,5.454347296253507
sweet,5.454347296253507
muffl,5.454347296253507
opena,5.454347296253507
someons,5.454347296253507
teacher,5.454347296253507
sob,5.454347296253507
sunshin,5.454347296253507
sun,5.454347296253507
stain,5.454347296253507
struck,5.454347296253507
okbut,5.454347296253507
sugar,5.454347296253507
sugarbowls,5.454347296253507
ourselv,5.454347296253507
lonley,5.454347296253507
outwardli,5.454347296253507
loos,5.454347296253507
unimport,5.454347296253507
silver,5.454347296253507
load,5.454347296253507
trough,5.454347296253507
thigh,5.454347296253507
thirst,5.454347296253507
thrash,5.454347296253507
tide,5.454347296253507
tojust,5.454347296253507
lung,5.454347296253507
lovin,5.454347296253507
flower,5.454347296253507
childhood,5.454347296253507
canam,5.454347296253507
bruis,5.454347296253507
bright,5.454347296253507
classmat,5.454347296253507
clench,5.454347296253507
curl,5.454347296253507
contain,5.454347296253507
confess,5.454347296253507
receiv,5.454347296253507
recognis,5.454347296253507
coffe,5.454347296253507
black,5.454347296253507
aint,5.454347296253507
al,5.454347296253507
beneath,5.454347296253507
afloat,5.454347296253507
abil,5.454347296253507
anonym,5.454347296253507
anwer,5.454347296253507
scarthey,5.454347296253507
rope,5.454347296253507
beat,5.454347296253507
ball,5.454347296253507
back,5.454347296253507
babe,5.454347296253507
atin,5.454347296253507
ata,5.454347296253507
scariest,5.454347296253507
wreck,5.454347296253507
anyons,5.454347296253507
sayoh,5.454347296253507
oblivi,5.454347296253507
prouder,5.454347296253507
public,5.454347296253507
diseas,5.454347296253507
dms,5.454347296253507
rant,5.454347296253507
razor,5.454347296253507
fist,5.454347296253507
wit,5.454347296253507
dramat,5.454347296253507
dieanonym,5.454347296253507
fairytal,5.454347296253507
devil,5.454347296253507
realli,5.452892750542514
onlin,5.452892750542514
grandpa,5.44916593751151
med,5.44916593751151
mentor,5.44916593751151
way,5.44916593751151
respect,5.421848128860553
night,5.355283309698371
bad,5.355283309698371
shit,5.355283309698371
leav,5.343805421853684
bitch,5.341805421187017
whenev,5.341805421187017
keep,5.33510971488613
stop,5.33510971488613
thought,5.33510971488613
bed,5.267697449033295
thi,5.249922794040544
life,5.249922794040544
act,5.249922794040544
one,5.248495242049359
thing,5.248495242049359
time,5.248495242049359
behind,5.198704577546343
good,5.154612614236219
didnt,5.154612614236219
hate,5.154612614236219
obsess,5.134439019423978
becaus,5.134439019423978
someon,5.134439019423978
clean,5.081441157386193
make,5.081441157386193
bass,5.069026754237811
aux,5.069026754237811
babiisabel,5.069026754237811
audac,5.069026754237811
bakersfield,5.069026754237811
terriblfuck,5.069026754237811
barbecu,5.069026754237811
biiibbbllee,5.069026754237811
tabl,5.069026754237811
suppress,5.069026754237811
ik,5.069026754237811
bill,5.069026754237811
bruh,5.069026754237811
slut,5.069026754237811
sing,5.069026754237811
signific,5.069026754237811
brighten,5.069026754237811
btw,5.069026754237811
butt,5.069026754237811
shakin,5.069026754237811
shade,5.069026754237811
smee,5.069026754237811
smell,5.069026754237811
boop,5.069026754237811
boot,5.069026754237811
speaker,5.069026754237811
spark,5.069026754237811
booti,5.069026754237811
tf,5.069026754237811
weeelll,5.069026754237811
vibe,5.069026754237811
valentin,5.069026754237811
unlock,5.069026754237811
unit,5.069026754237811
weightboy,5.069026754237811
whateva,5.069026754237811
wth,5.069026754237811
wtf,5.069026754237811
worship,5.069026754237811
womans,5.069026754237811
womannn,5.069026754237811
whore,5.069026754237811
thatoff,5.069026754237811
anu,5.069026754237811
aot,5.069026754237811
thecurrent,5.069026754237811
theand,5.069026754237811
analysi,5.069026754237811
todayisabel,5.069026754237811
tott,5.069026754237811
toilet,5.069026754237811
aha,5.069026754237811
ahaha,5.069026754237811
airlin,5.069026754237811
album,5.069026754237811
anal,5.069026754237811
sexiisabel,5.069026754237811
ii,5.069026754237811
match,5.069026754237811
fuuuck,5.069026754237811
gambinos,5.069026754237811
mascara,5.069026754237811
mans,5.069026754237811
madli,5.069026754237811
machin,5.069026754237811
gf,5.069026754237811
grape,5.069026754237811
funkadel,5.069026754237811
math,5.069026754237811
finna,5.069026754237811
netflix,5.069026754237811
monster,5.069026754237811
moms,5.069026754237811
midlif,5.069026754237811
formonth,5.069026754237811
mcfuck,5.069026754237811
freakin,5.069026754237811
gut,5.069026754237811
hilari,5.069026754237811
invalid,5.069026754237811
intil,5.069026754237811
infront,5.069026754237811
informwhen,5.069026754237811
immatur,5.069026754237811
horni,5.069026754237811
hotter,5.069026754237811
ima,5.069026754237811
idc,5.069026754237811
ill,5.069026754237811
joker,5.069026754237811
livin,5.069026754237811
lipstick,5.069026754237811
guuurrrlll,5.069026754237811
likeinch,5.069026754237811
likeha,5.069026754237811
hack,5.069026754237811
lavagirl,5.069026754237811
coldplay,5.069026754237811
ratatatatatatatatatatataa,5.069026754237811
colman,5.069026754237811
compliment,5.069026754237811
profil,5.069026754237811
prochoic,5.069026754237811
daddi,5.069026754237811
danc,5.069026754237811
deadass,5.069026754237811
sensitgood,5.069026754237811
restroom,5.069026754237811
rough,5.069026754237811
rock,5.069026754237811
childrenjohn,5.069026754237811
chipotl,5.069026754237811
christma,5.069026754237811
church,5.069026754237811
riski,5.069026754237811
disclos,5.069026754237811
dwight,5.069026754237811
elit,5.069026754237811
etc,5.069026754237811
okaylike,5.069026754237811
popchip,5.069026754237811
facebook,5.069026754237811
dude,5.069026754237811
pablo,5.069026754237811
disturb,5.069026754237811
playlist,5.069026754237811
pizza,5.069026754237811
pink,5.069026754237811
dope,5.069026754237811
phat,5.069026754237811
pant,5.069026754237811
gift,5.069026754237811
youreignorthem,5.069026754237811
day,5.06760123724659
still,5.06760123724659
magic,5.048882188145344
rose,5.048882188145344
atam,5.048882188145344
wil,5.048882188145344
dri,5.048882188145344
whit,5.048882188145344
white,5.048882188145344
fought,5.048882188145344
whi,5.047427642434349
never,5.007333185232471
sleep,4.893276962607091
think,4.813177170791514
need,4.761200115693562
everyth,4.719294542978374
go,4.719294542978374
peopl,4.701951535681289
boob,4.663561646129646
boy,4.663561646129646
sneez,4.663561646129646
wa,4.663561646129646
tryin,4.663561646129646
lil,4.663561646129646
nose,4.663561646129646
finish,4.663561646129646
food,4.663561646129646
mf,4.663561646129646
whos,4.663561646129646
idk,4.663561646129646
alway,4.650658241293739
fuck,4.648658240627071
get,4.555348061489413
milk,4.4878118544989265
cant,4.3758795736778655
bro,4.3758795736778655
smile,4.333632062166389
know,4.274237754200867
feel,4.149882953381249
want,4.098347087737203
like,4.091042453358316
dont,3.4253735019894984
im,2.878373942064826
